trip_id,load_id,driver_id,truck_id,route_id,customer_id,dispatch_date,dispatch_year,dispatch_month,dispatch_day_of_week,is_weekend,booking_type,actual_distance_miles,actual_duration_hours,total_revenue,actual_fuel_cost,allocated_maint_cost,true_total_cost,true_net_profit,revenue_per_mile,true_cost_per_mile,average_mpg,idle_time_hours,flag_anomaly_mpg,flag_excessive_idle
TRIP00068123,LOAD00068123,DRV00057,TRK00026,RTE00032,CUST00077,2024-05-25,2024,5,Saturday,1,Dedicated,2429,45.0,5219.96,1561.82,113.94608333366554,1675.7660833336654,3544.1939166663346,2.1490160559901192,0.6898995814465482,7.33,11.7,0,0
TRIP00068124,LOAD00068124,DRV00091,TRK00063,RTE00042,CUST00150,2024-05-25,2024,5,Saturday,1,Spot,2776,49.2,6250.88,1464.49,130.22409523847492,1594.714095238475,4656.165904761525,2.251757925072046,0.574464731714148,6.64,3.1,0,0
TRIP00068125,LOAD00068125,DRV00047,TRK00004,RTE00041,CUST00032,2024-05-25,2024,5,Saturday,1,Spot,1194,19.9,3668.4700000000003,437.13,56.01137237562645,493.1413723756265,3175.328627624374,3.072420435510888,0.41301622477020644,6.29,7.7,0,1
TRIP00068126,LOAD00068126,DRV00010,TRK00085,RTE00023,CUST00176,2024-05-25,2024,5,Saturday,1,Dedicated,1296,21.1,3534.31,385.21,60.796263483092034,446.006263483092,3088.303736516908,2.727091049382716,0.3441406354036204,6.88,9.6,0,1
TRIP00068127,LOAD00068127,DRV00113,TRK00082,RTE00029,CUST00075,2024-05-25,2024,5,Saturday,1,Dedicated,2588,41.9,7540.5199999999995,1131.23,121.404884177656,1252.634884177656,6287.885115822343,2.913647604327666,0.484016570393221,6.46,10.1,0,0
TRIP00068128,LOAD00068128,DRV00002,TRK00004,RTE00039,CUST00116,2024-05-25,2024,5,Saturday,1,Contract,1060,20.1,2748.43,263.53,49.72533895993638,313.25533895993635,2435.1746610400633,2.5928584905660377,0.2955239046791852,6.84,9.7,0,1
TRIP00068129,LOAD00068129,DRV00092,TRK00006,RTE00017,CUST00075,2024-05-25,2024,5,Saturday,1,Contract,1111,18.6,2645.98,966.6500000000001,52.11778451366917,1018.7677845136693,1627.2122154863307,2.3816201620162016,0.9169827043327357,5.78,8.2,0,1
TRIP00068130,LOAD00068130,DRV00043,TRK00020,RTE00044,CUST00018,2024-05-25,2024,5,Saturday,1,Dedicated,2690,43.7,7518.61,1789.27,126.18977528512157,1915.4597752851216,5603.150224714878,2.7950223048327136,0.7120668309610118,5.74,5.0,0,0
TRIP00068131,LOAD00068131,DRV00130,TRK00089,RTE00036,CUST00193,2024-05-25,2024,5,Saturday,1,Spot,258,4.0,971.27,509.26,12.102959860059988,521.36295986006,449.90704013994,3.764612403100775,2.0207866661242635,6.45,10.6,0,1
TRIP00068132,LOAD00068132,DRV00050,TRK00055,RTE00009,CUST00007,2024-05-25,2024,5,Saturday,1,Spot,873,15.9,1657.67,760.76,40.95303859624949,801.7130385962495,855.9569614037506,1.8988201603665522,0.9183425413473648,5.54,10.5,0,1
TRIP00068133,LOAD00068133,DRV00056,TRK00097,RTE00055,CUST00099,2024-05-25,2024,5,Saturday,1,Contract,1443,25.8,3721.31,1261.42,67.69213596149831,1329.1121359614983,2392.1978640385014,2.578870408870409,0.9210756312969496,5.73,2.6,0,0
TRIP00068134,LOAD00068134,DRV00123,,RTE00042,CUST00038,2024-05-25,2024,5,Saturday,1,Contract,2598,41.0,6046.75,840.9499999999999,121.87399114897616,962.8239911489761,5083.926008851024,2.3274634334103155,0.37060199813278527,6.16,8.6,0,0
TRIP00068135,LOAD00068135,DRV00065,TRK00035,RTE00026,CUST00108,2024-05-25,2024,5,Saturday,1,Spot,2040,35.3,3854.07,825.45,95.69782214931153,921.1478221493115,2932.9221778506885,1.88925,0.45154305007319195,7.3,4.0,0,0
TRIP00068136,LOAD00068136,DRV00030,TRK00053,RTE00053,CUST00149,2024-05-25,2024,5,Saturday,1,Dedicated,782,12.6,2016.6499999999999,778.3499999999999,36.68416515723609,815.034165157236,1201.615834842764,2.5788363171355497,1.0422431779504295,5.77,11.3,0,1
TRIP00068137,LOAD00068137,DRV00061,TRK00086,RTE00056,CUST00102,2024-05-25,2024,5,Saturday,1,Dedicated,1757,28.5,4446.16,561.07,82.42209486095115,643.4920948609512,3802.667905139049,2.5305406943653956,0.36624478933463356,6.48,11.2,0,1
TRIP00068138,LOAD00068138,DRV00124,TRK00012,RTE00046,CUST00064,2024-05-25,2024,5,Saturday,1,Contract,2266,36.0,6465.12,2519.62,106.29963970114702,2625.919639701147,3839.200360298853,2.853097969991174,1.158834792454169,5.65,4.1,0,0
TRIP00068139,LOAD00068139,DRV00105,TRK00058,RTE00051,CUST00074,2024-05-25,2024,5,Saturday,1,Contract,1982,30.9,4109.139999999999,315.73,92.97700171565464,408.70700171565466,3700.4329982843446,2.0732290615539855,0.20620938532575916,7.05,10.5,0,1
TRIP00068140,LOAD00068140,UNASSIGNED,TRK00069,RTE00021,CUST00045,2024-05-25,2024,5,Saturday,1,Dedicated,2146,40.9,5711.4,782.8,100.67035604530517,883.4703560453052,4827.929643954694,2.661416589002796,0.4116823653519595,6.53,7.1,0,0
TRIP00068141,LOAD00068141,DRV00014,,RTE00052,CUST00029,2024-05-25,2024,5,Saturday,1,Spot,828,13.2,1529.42,482.74,38.8420572253088,521.5820572253089,1007.8379427746912,1.8471256038647343,0.6299300208035131,6.7,9.3,0,1
TRIP00068142,LOAD00068142,DRV00034,TRK00009,RTE00028,CUST00191,2024-05-25,2024,5,Saturday,1,Dedicated,2210,40.1,4214.09,1124.03,103.67264066175416,1227.7026406617542,2986.387359338246,1.9068280542986427,0.5555215568605223,6.22,5.3,0,0
TRIP00068143,LOAD00068143,DRV00117,TRK00074,RTE00036,CUST00043,2024-05-25,2024,5,Saturday,1,Spot,281,5.5,998.2900000000001,349.04,13.181905894096342,362.2219058940964,636.0680941059037,3.5526334519572957,1.2890459284487417,5.54,9.6,0,1
TRIP00068144,LOAD00068144,DRV00051,TRK00069,RTE00027,CUST00192,2024-05-25,2024,5,Saturday,1,Dedicated,1301,23.2,2789.5299999999997,962.8599999999999,61.030816968752106,1023.890816968752,1765.6391830312477,2.144142966948501,0.7870029338729838,7.39,7.3,0,1
TRIP00068145,LOAD00068145,DRV00149,TRK00112,RTE00007,CUST00042,2024-05-25,2024,5,Saturday,1,Dedicated,1631,30.0,4565.78,859.23,76.51134702231721,935.7413470223172,3630.0386529776824,2.7993746167995095,0.5737224690510835,6.45,4.3,0,0
TRIP00068146,LOAD00068146,DRV00089,TRK00045,RTE00021,CUST00094,2024-05-25,2024,5,Saturday,1,Dedicated,2095,32.7,5852.09,470.66,98.27791049157238,568.9379104915724,5283.152089508428,2.793360381861575,0.27156940834919924,7.25,5.1,0,0
TRIP00068147,LOAD00068147,DRV00110,TRK00068,RTE00002,CUST00049,2024-05-25,2024,5,Saturday,1,Contract,746,12.7,1863.6699999999998,1751.1000000000001,34.99538006048353,1786.0953800604836,77.5746199395162,2.4982171581769435,2.3942297319845625,6.23,9.7,0,1
TRIP00068148,LOAD00068148,DRV00023,TRK00085,RTE00016,CUST00052,2024-05-25,2024,5,Saturday,1,Spot,2943,50.7,7934.5,1117.52,138.0581816595215,1255.5781816595215,6678.921818340478,2.6960584437648656,0.4266320698809112,7.44,5.5,0,0
TRIP00068149,LOAD00068149,DRV00110,,RTE00053,CUST00162,2024-05-25,2024,5,Saturday,1,Dedicated,834,16.1,2258.79,659.21,39.12352140810089,698.333521408101,1560.456478591899,2.708381294964029,0.8373303614006007,5.99,8.1,0,1
TRIP00068150,LOAD00068150,DRV00037,TRK00061,RTE00039,CUST00019,2024-05-25,2024,5,Saturday,1,Dedicated,1055,18.9,2474.2,1554.66,49.49078547427631,1604.1507854742763,870.0492145257235,2.34521327014218,1.5205220715395984,7.28,9.9,0,1
TRIP00068151,LOAD00068151,DRV00139,TRK00035,RTE00039,CUST00092,2024-05-25,2024,5,Saturday,1,Dedicated,1066,18.7,2570.48,1310.8600000000001,50.00680314272847,1360.8668031427287,1209.6131968572713,2.4113320825515947,1.2766105095147549,6.12,10.1,0,1
TRIP00068152,LOAD00068152,DRV00034,TRK00045,RTE00039,CUST00079,2024-05-25,2024,5,Saturday,1,Dedicated,1038,16.2,2575.56,836.0999999999999,48.693303623032044,884.793303623032,1690.766696376968,2.4812716763005778,0.8524020266117842,6.48,5.7,0,1
TRIP00068153,LOAD00068153,DRV00092,TRK00096,RTE00009,CUST00060,2024-05-25,2024,5,Saturday,1,Contract,872,15.8,1791.77,2392.65,40.90612789911748,2433.5561278991177,-641.7861278991177,2.054782110091743,2.7907753760310983,6.28,9.3,0,1
TRIP00068154,LOAD00068154,DRV00112,,RTE00032,CUST00189,2024-05-25,2024,5,Saturday,1,Dedicated,2260,36.7,4820.92,1649.8,106.01817551835492,1755.8181755183548,3065.101824481645,2.133150442477876,0.7769106971320154,6.61,7.3,0,0
TRIP00068155,LOAD00068155,DRV00107,TRK00020,RTE00007,CUST00166,2024-05-25,2024,5,Saturday,1,Dedicated,1579,24.3,4338.43,1828.81,74.0719907714524,1902.8819907714524,2435.548009228548,2.7475807473084233,1.2051184235411352,7.22,4.2,0,0
TRIP00068156,LOAD00068156,DRV00129,TRK00012,RTE00046,CUST00047,2024-05-25,2024,5,Saturday,1,Spot,2314,38.9,6054.96,728.08,108.55135316348377,836.6313531634838,5218.328646836516,2.6166637856525496,0.3615520108744528,5.81,3.3,0,0
TRIP00068157,LOAD00068157,DRV00061,,RTE00027,CUST00060,2024-05-25,2024,5,Saturday,1,Contract,1335,25.7,3233.2,1405.55,62.62578067124063,1468.1757806712405,1765.0242193287593,2.42187265917603,1.0997571390795808,6.39,2.1,0,0
TRIP00068158,LOAD00068158,DRV00055,TRK00072,RTE00032,CUST00159,2024-05-25,2024,5,Saturday,1,Dedicated,2314,36.4,5416.18,533.7,108.55135316348377,642.2513531634838,4773.928646836516,2.3406136560069144,0.27755028226598266,6.06,4.2,0,0
TRIP00068159,LOAD00068159,UNASSIGNED,TRK00112,RTE00023,CUST00196,2024-05-25,2024,5,Saturday,1,Spot,1375,22.7,3145.54,568.83,64.50220855652125,633.3322085565213,2512.2077914434785,2.2876654545454547,0.46060524258656094,6.88,9.5,0,1
TRIP00068160,LOAD00068160,DRV00105,TRK00098,RTE00025,CUST00050,2024-05-25,2024,5,Saturday,1,Spot,3227,53.8,6134.1,2290.49,151.38081964501387,2441.870819645014,3692.2291803549865,1.9008676789587853,0.7566999750991676,7.2,12.0,0,0
TRIP00068161,LOAD00068161,DRV00018,TRK00016,RTE00055,CUST00008,2024-05-25,2024,5,Saturday,1,Dedicated,1447,27.3,4476.780000000001,0.0,67.87977875002636,67.87977875002636,4408.9002212499745,3.093835521769178,0.046910697132015455,5.54,7.4,0,0
TRIP00068162,LOAD00068162,DRV00013,TRK00085,RTE00021,CUST00141,2024-05-25,2024,5,Saturday,1,Dedicated,2123,38.1,5882.03,545.59,99.5914100112688,645.1814100112688,5236.848589988731,2.770621761658031,0.30390080546927406,6.19,10.6,0,0
TRIP00068163,LOAD00068163,DRV00013,TRK00116,RTE00049,CUST00053,2024-05-25,2024,5,Saturday,1,Dedicated,706,13.7,2205.16,500.12,33.118952175202914,533.2389521752029,1671.921047824797,3.123456090651558,0.7552959662538286,6.23,9.7,0,1
TRIP00068164,LOAD00068164,DRV00066,TRK00007,RTE00008,CUST00124,2024-05-25,2024,5,Saturday,1,Contract,795,13.8,1927.59,1380.75,37.294004219952285,1418.0440042199523,509.54599578004763,2.424641509433962,1.783703149962204,6.65,9.8,0,1
TRIP00068165,LOAD00068165,DRV00053,TRK00008,RTE00021,CUST00044,2024-05-25,2024,5,Saturday,1,Dedicated,2258,36.1,5837.679999999999,1214.4,105.9243541240909,1320.324354124091,4517.3556458759085,2.5853321523472097,0.5847317777343185,6.72,6.4,0,0
TRIP00068166,LOAD00068166,DRV00070,TRK00061,RTE00048,CUST00176,2024-05-25,2024,5,Saturday,1,Dedicated,2462,41.7,7747.27,1026.5,115.49413633902205,1141.9941363390221,6605.275863660978,3.1467384240454916,0.4638481463602852,6.32,11.2,0,0
TRIP00068167,LOAD00068167,DRV00074,TRK00041,RTE00020,CUST00139,2024-05-25,2024,5,Saturday,1,Contract,2265,35.9,5172.02,1704.64,106.25272900401501,1810.892729004015,3361.1272709959853,2.2834525386313467,0.7995111386331193,6.85,11.0,0,1
TRIP00068168,LOAD00068168,DRV00129,TRK00059,RTE00007,CUST00152,2024-05-25,2024,5,Saturday,1,Dedicated,1578,24.7,5031.7,358.63,74.02508007432039,432.6550800743204,4599.044919925679,3.188656527249683,0.27417939168207883,5.91,11.1,0,1
TRIP00068169,LOAD00068169,DRV00120,TRK00070,RTE00040,CUST00023,2024-05-25,2024,5,Saturday,1,Contract,1758,27.2,5183.96,1431.3899999999999,82.46900555808317,1513.859005558083,3670.100994441917,2.948782707622298,0.8611257141968618,5.84,10.9,0,1
TRIP00068170,LOAD00068170,DRV00129,TRK00039,RTE00012,CUST00180,2024-05-25,2024,5,Saturday,1,Spot,2436,47.4,7236.22,2083.33,114.27445821358965,2197.6044582135896,5038.61554178641,2.9705336617405584,0.9021364770991748,6.23,9.6,0,0
TRIP00068171,LOAD00068171,DRV00082,TRK00060,RTE00014,CUST00027,2024-05-25,2024,5,Saturday,1,Spot,1222,21.9,2694.6499999999996,1907.37,57.324871895322886,1964.6948718953229,729.9551281046768,2.2051145662847786,1.6077699442678584,7.42,8.3,0,1
TRIP00068172,LOAD00068172,DRV00019,TRK00070,RTE00054,CUST00142,2024-05-25,2024,5,Saturday,1,Spot,1573,26.6,3908.31,345.08,73.79052658866031,418.8705265886603,3489.43947341134,2.484621741894469,0.2662876837817294,6.14,6.7,0,0
TRIP00068173,LOAD00068173,DRV00119,TRK00085,RTE00023,CUST00197,2024-05-25,2024,5,Saturday,1,Spot,1292,23.1,3602.27,0.0,60.60862069456397,60.60862069456397,3541.661379305436,2.788134674922601,0.046910697132015455,6.11,4.4,0,0
TRIP00068174,LOAD00068174,DRV00098,TRK00064,RTE00018,CUST00133,2024-05-25,2024,5,Saturday,1,Dedicated,701,13.1,1599.8,1403.73,32.884398689542834,1436.614398689543,163.18560131045706,2.2821683309557774,2.049378600127736,5.89,9.6,0,1
TRIP00068175,LOAD00068175,DRV00103,TRK00072,RTE00042,CUST00087,2024-05-25,2024,5,Saturday,1,Spot,2621,50.0,6020.360000000001,1240.98,122.95293718301251,1363.9329371830124,4656.427062816988,2.2969706219000385,0.520386469737891,5.52,5.9,0,0
TRIP00068176,LOAD00068176,DRV00058,TRK00101,RTE00039,CUST00126,2024-05-25,2024,5,Saturday,1,Dedicated,1055,16.6,3011.12,1459.12,49.49078547427631,1508.610785474276,1502.5092145257238,2.8541421800947866,1.429962829833437,7.21,9.3,0,1
TRIP00068177,LOAD00068177,DRV00025,TRK00116,RTE00018,CUST00197,2024-05-25,2024,5,Saturday,1,Dedicated,714,11.4,1600.11,1177.65,33.49423775225903,1211.1442377522592,388.9657622477407,2.241050420168067,1.6962804450311753,7.48,8.8,0,1
TRIP00068178,LOAD00068178,DRV00147,TRK00083,RTE00047,CUST00139,2024-05-25,2024,5,Saturday,1,Spot,511,10.0,943.41,1018.4100000000001,23.971366234459897,1042.38136623446,-98.9713662344601,1.8462035225048923,2.0398852568189043,6.0,11.3,0,1
TRIP00068179,LOAD00068179,DRV00141,TRK00074,RTE00030,CUST00042,2024-05-25,2024,5,Saturday,1,Dedicated,2179,39.2,6565.110000000001,0.0,102.21840905066168,102.21840905066168,6462.891590949339,3.0129004130335018,0.046910697132015455,7.42,5.2,0,0
TRIP00068180,LOAD00068180,DRV00018,TRK00108,RTE00016,CUST00195,2024-05-25,2024,5,Saturday,1,Dedicated,2796,53.8,7312.75,225.96,131.1623091811152,357.1223091811152,6955.627690818885,2.6154327610872676,0.12772614777579228,6.04,3.0,0,0
TRIP00068181,LOAD00068181,DRV00150,TRK00058,RTE00031,CUST00147,2024-05-25,2024,5,Saturday,1,Dedicated,637,10.1,1560.74,1148.02,29.882114073093845,1177.9021140730938,382.8378859269062,2.4501412872841444,1.849139896504072,6.39,9.0,0,1
TRIP00068182,LOAD00068182,DRV00092,TRK00058,RTE00012,CUST00053,2024-05-25,2024,5,Saturday,1,Dedicated,2360,37.2,7169.58,327.46,110.70924523155648,438.1692452315565,6731.410754768443,3.037957627118644,0.18566493442015106,6.65,5.6,0,0
TRIP00068183,LOAD00068183,DRV00101,TRK00086,RTE00023,CUST00116,2024-05-25,2024,5,Saturday,1,Dedicated,1345,23.2,3419.08,1599.59,63.094887642560785,1662.6848876425606,1756.3951123574393,2.5420669144981414,1.236196942485175,5.62,8.5,0,1
TRIP00068184,LOAD00068184,UNASSIGNED,TRK00063,RTE00012,CUST00057,2024-05-25,2024,5,Saturday,1,Dedicated,2341,37.8,6698.05,1441.46,109.81794198604818,1551.2779419860483,5146.772058013952,2.8611917983767623,0.662656105077338,5.83,8.3,0,0
TRIP00068185,LOAD00068185,DRV00126,TRK00079,RTE00019,CUST00063,2024-05-25,2024,5,Saturday,1,Spot,1315,23.2,3533.83,1041.66,61.68756672860032,1103.3475667286004,2430.4824332713997,2.6873231939163498,0.8390475792612931,7.18,3.9,0,0
TRIP00068186,LOAD00068186,DRV00103,TRK00048,RTE00033,CUST00162,2024-05-25,2024,5,Saturday,1,Spot,167,3.3,476.94,1506.08,7.834086421046581,1513.9140864210465,-1036.9740864210464,2.8559281437125748,9.06535381090447,7.38,10.8,0,1
TRIP00068187,LOAD00068187,DRV00145,TRK00019,RTE00046,CUST00092,2024-05-25,2024,5,Saturday,1,Spot,2307,43.2,6379.740000000001,1774.5900000000001,108.22297828355966,1882.81297828356,4496.927021716441,2.7653836150845255,0.8161304630617945,6.82,2.3,0,0
TRIP00068188,LOAD00068188,DRV00080,TRK00116,RTE00039,CUST00083,2024-05-25,2024,5,Saturday,1,Contract,1051,16.3,2351.91,1280.76,49.30314268574824,1330.0631426857483,1021.8468573142516,2.2377830637488105,1.265521543944575,5.98,5.7,0,1
TRIP00068189,LOAD00068189,DRV00061,TRK00076,RTE00047,CUST00012,2024-05-26,2024,5,Sunday,1,Dedicated,497,7.9,964.88,305.75,23.314616474611682,329.0646164746117,635.8153835253884,1.9414084507042253,0.6621018440133032,6.09,4.2,0,1
TRIP00068190,LOAD00068190,DRV00078,TRK00105,RTE00034,CUST00008,2024-05-26,2024,5,Sunday,1,Dedicated,2346,42.3,6392.35,3053.6099999999997,110.05249547170826,3163.662495471708,3228.6875045282923,2.7247868712702474,1.3485347380527315,6.06,6.1,0,0
TRIP00068191,LOAD00068191,DRV00091,TRK00041,RTE00045,CUST00136,2024-05-26,2024,5,Sunday,1,Spot,607,10.5,1837.3999999999999,691.88,28.47479315913338,720.3547931591334,1117.0452068408665,3.0270181219110377,1.1867459524862165,6.64,6.5,0,1
TRIP00068192,LOAD00068192,DRV00050,TRK00068,RTE00007,CUST00135,2024-05-26,2024,5,Sunday,1,Dedicated,1594,27.5,5049.29,357.63,74.77565122843264,432.40565122843265,4616.884348771568,3.1676850690087828,0.27127079750842703,5.95,5.9,0,0
TRIP00068193,LOAD00068193,DRV00016,TRK00010,RTE00043,CUST00093,2024-05-26,2024,5,Sunday,1,Spot,1594,25.9,2536.62,1018.03,74.77565122843264,1092.8056512284327,1443.8143487715672,1.5913550815558344,0.6855744361533455,6.35,2.6,0,0
TRIP00068194,LOAD00068194,DRV00143,TRK00045,RTE00034,CUST00054,2024-05-26,2024,5,Sunday,1,Dedicated,2463,38.7,5803.33,1255.68,115.54104703615407,1371.2210470361542,4432.108952963846,2.3562038164839625,0.5567279931125271,6.38,5.4,0,0
TRIP00068195,LOAD00068195,DRV00142,TRK00108,RTE00033,CUST00077,2024-05-26,2024,5,Sunday,1,Dedicated,174,3.0,516.4,0.0,8.162461300970689,8.162461300970689,508.2375386990293,2.967816091954023,0.046910697132015455,5.64,7.8,0,1
TRIP00068196,LOAD00068196,DRV00088,TRK00093,RTE00019,CUST00130,2024-05-26,2024,5,Sunday,1,Dedicated,1354,22.4,3358.5699999999997,645.45,63.51708391674892,708.967083916749,2649.602916083251,2.480480059084195,0.5236093677376285,7.5,5.7,0,0
TRIP00068197,LOAD00068197,DRV00020,TRK00038,RTE00027,CUST00087,2024-05-26,2024,5,Sunday,1,Dedicated,1295,24.5,3224.0499999999997,2051.03,60.74935278596001,2111.7793527859603,1112.2706472140394,2.4896138996138992,1.6307176469389655,6.41,11.8,0,1
TRIP00068198,LOAD00068198,DRV00114,TRK00113,RTE00048,CUST00141,2024-05-26,2024,5,Sunday,1,Dedicated,2508,41.9,6663.96,612.81,117.65202840709476,730.4620284070947,5933.497971592906,2.6570813397129185,0.29125280239517337,6.33,6.1,0,0
TRIP00068199,LOAD00068199,DRV00105,TRK00041,RTE00026,CUST00120,2024-05-26,2024,5,Sunday,1,Spot,2065,33.6,3986.7599999999998,1047.0,96.87058957761191,1143.870589577612,2842.8894104223878,1.930634382566586,0.55393248889957,5.77,6.9,0,0
TRIP00068200,LOAD00068200,DRV00101,TRK00085,RTE00006,CUST00031,2024-05-26,2024,5,Sunday,1,Dedicated,675,10.8,1968.31,523.81,31.664720564110432,555.4747205641104,1412.8352794358896,2.916014814814815,0.8229255119468302,7.32,3.1,0,0
TRIP00068201,LOAD00068201,DRV00121,TRK00106,RTE00030,CUST00179,2024-05-26,2024,5,Sunday,1,Dedicated,2139,39.6,6072.83,565.21,100.34198116538106,665.5519811653811,5407.278018834619,2.839097709209911,0.3111509963372516,6.78,9.8,0,0
TRIP00068202,LOAD00068202,DRV00149,TRK00008,RTE00018,CUST00166,2024-05-26,2024,5,Sunday,1,Contract,694,13.1,1859.48,0.0,32.55602380961873,32.55602380961873,1826.9239761903814,2.6793659942363113,0.04691069713201546,7.15,12.0,0,1
TRIP00068203,LOAD00068203,DRV00034,TRK00049,RTE00038,CUST00194,2024-05-26,2024,5,Sunday,1,Dedicated,1406,22.3,3970.79,892.01,65.95644016761374,957.9664401676138,3012.8235598323863,2.8241749644381224,0.6813417070893413,7.16,5.7,0,0
TRIP00068204,LOAD00068204,DRV00002,TRK00086,RTE00039,CUST00163,2024-05-26,2024,5,Sunday,1,Dedicated,1063,16.8,2674.07,1167.58,49.866071051332426,1217.4460710513324,1456.6239289486678,2.515587958607714,1.1452926350435864,7.02,7.5,0,1
TRIP00068205,LOAD00068205,DRV00145,TRK00070,RTE00046,CUST00180,2024-05-26,2024,5,Sunday,1,Dedicated,2381,43.0,6662.17,196.65,111.6943698713288,308.3443698713288,6353.825630128671,2.798055438891222,0.129502045305052,6.12,4.4,0,0
TRIP00068206,LOAD00068206,DRV00038,TRK00060,RTE00017,CUST00133,2024-05-26,2024,5,Sunday,1,Dedicated,1138,18.6,2387.7799999999997,716.19,53.38437333623359,769.5743733362336,1618.205626663766,2.0982249560632686,0.6762516461654074,7.1,6.4,0,1
TRIP00068207,LOAD00068207,DRV00111,TRK00044,RTE00022,CUST00102,2024-05-26,2024,5,Sunday,1,Dedicated,575,9.1,1149.55,1404.37,26.973650850908886,1431.3436508509087,-281.79365085090876,1.9992173913043478,2.489293305827667,7.13,8.5,0,1
TRIP00068208,LOAD00068208,DRV00062,TRK00090,RTE00053,CUST00197,2024-05-26,2024,5,Sunday,1,Dedicated,770,12.3,2381.33,1321.88,36.1212367916519,1358.001236791652,1023.3287632083479,3.0926363636363634,1.7636379698592883,7.14,10.4,0,1
TRIP00068209,LOAD00068209,DRV00059,TRK00039,RTE00006,CUST00126,2024-05-26,2024,5,Sunday,1,Spot,664,11.9,1630.39,762.38,31.14870289565826,793.5287028956583,836.8612971043418,2.4554066265060244,1.195073347734425,5.95,10.0,0,1
TRIP00068210,LOAD00068210,DRV00064,TRK00065,RTE00017,CUST00106,2024-05-26,2024,5,Sunday,1,Contract,1113,22.2,2269.86,1538.85,52.211605907933205,1591.0616059079332,678.7983940920669,2.0394070080862536,1.4295252523880801,6.99,2.3,0,0
TRIP00068211,LOAD00068211,DRV00059,TRK00011,RTE00002,CUST00127,2024-05-26,2024,5,Sunday,1,Spot,749,15.0,1552.7099999999998,0.0,35.13611215187957,35.13611215187957,1517.5738878481202,2.073044058744993,0.04691069713201545,6.99,7.6,0,1
TRIP00068212,LOAD00068212,DRV00045,TRK00098,RTE00016,CUST00123,2024-05-26,2024,5,Sunday,1,Spot,2763,46.2,7584.360000000001,1414.1399999999999,129.6142561757587,1543.7542561757587,6040.605743824242,2.7449728555917483,0.5587239436032424,6.08,6.9,0,0
TRIP00068213,LOAD00068213,DRV00075,TRK00018,RTE00011,CUST00052,2024-05-26,2024,5,Sunday,1,Dedicated,557,10.4,1192.58,0.0,26.12925830253261,26.12925830253261,1166.4507416974673,2.141077199281867,0.046910697132015455,5.56,5.4,0,1
TRIP00068214,LOAD00068214,DRV00143,TRK00015,RTE00010,CUST00173,2024-05-26,2024,5,Sunday,1,Dedicated,97,1.6,259.34,911.4399999999999,4.550337621805499,915.9903376218055,-656.6503376218054,2.6736082474226803,9.44319935692583,7.07,3.5,0,1
TRIP00068215,LOAD00068215,DRV00054,TRK00044,RTE00038,CUST00022,2024-05-26,2024,5,Sunday,1,Contract,1370,27.2,4072.24,844.02,64.26765507086117,908.2876550708611,3163.9523449291387,2.9724379562043795,0.6629836898327454,6.88,6.1,0,0
TRIP00068216,LOAD00068216,DRV00102,TRK00025,RTE00057,CUST00151,2024-05-26,2024,5,Sunday,1,Spot,903,14.6,2659.8700000000003,422.86,42.36035951020995,465.22035951020996,2194.6496404897903,2.945592469545958,0.5151941965783056,6.63,6.6,0,1
TRIP00068217,LOAD00068217,DRV00102,TRK00082,RTE00007,CUST00177,2024-05-26,2024,5,Sunday,1,Contract,1545,27.3,4866.759999999999,1451.0,72.47702706896388,1523.477027068964,3343.282972931035,3.150006472491909,0.9860692731837954,7.07,11.6,0,1
TRIP00068218,LOAD00068218,DRV00001,TRK00035,RTE00058,CUST00142,2024-05-26,2024,5,Sunday,1,Dedicated,544,10.3,1310.4299999999998,770.23,25.519419239816408,795.7494192398165,514.6805807601834,2.408878676470588,1.4627746677202509,5.93,8.4,0,1
TRIP00068219,LOAD00068219,DRV00071,TRK00062,RTE00019,CUST00199,2024-05-26,2024,5,Sunday,1,Dedicated,1284,22.7,3624.49,793.66,60.23333511750784,853.8933351175078,2770.596664882492,2.8228115264797506,0.6650259619295232,5.66,6.4,0,0
TRIP00068220,LOAD00068220,DRV00066,TRK00055,RTE00017,CUST00188,2024-05-26,2024,5,Sunday,1,Spot,1155,20.4,2865.97,2005.8200000000002,54.18185518747785,2060.001855187478,805.9681448125216,2.481359307359307,1.7835513897727084,7.09,10.9,0,1
TRIP00068221,LOAD00068221,DRV00035,TRK00015,RTE00050,CUST00155,2024-05-26,2024,5,Sunday,1,Dedicated,756,13.2,1805.4499999999998,0.0,35.464487031803685,35.464487031803685,1769.9855129681962,2.3881613756613755,0.046910697132015455,7.13,11.9,0,1
TRIP00068222,LOAD00068222,DRV00050,TRK00078,RTE00036,CUST00188,2024-05-26,2024,5,Sunday,1,Dedicated,271,4.6,785.21,2382.7799999999997,12.712798922776189,2395.492798922776,-1610.2827989227758,2.8974538745387455,8.839456822593268,7.07,9.5,0,1
TRIP00068223,LOAD00068223,DRV00004,TRK00018,RTE00043,CUST00077,2024-05-26,2024,5,Sunday,1,Dedicated,1543,26.9,3081.06,1959.3600000000001,72.38320567469985,2031.7432056747,1049.3167943253,1.996798444588464,1.3167486750970188,6.08,5.5,0,0
