trip_id,load_id,driver_id,truck_id,route_id,customer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,total_revenue,actual_fuel_cost,net_trip_margin,revenue_per_mile,flag_anomaly_mpg,flag_excessive_idle
TRIP00061226,LOAD00061226,DRV00044,TRK00029,RTE00047,CUST00123,2024-02-27,486,8.0,83.5,5.82,3.4,1236.74,1718.26,-481.52,2.544732510288066,0,1
TRIP00061227,LOAD00061227,DRV00022,TRK00113,RTE00027,CUST00095,2024-02-27,1368,26.8,211.8,6.46,8.6,2777.5699999999997,2087.85,689.7199999999998,2.0303874269005844,0,1
TRIP00061228,LOAD00061228,DRV00050,TRK00002,RTE00023,CUST00120,2024-02-27,1285,20.2,220.8,5.82,4.1,2807.11,1433.26,1373.8500000000001,2.1845214007782103,0,0
TRIP00061229,LOAD00061229,DRV00133,TRK00043,RTE00023,CUST00025,2024-02-27,1251,20.5,174.7,7.16,3.7,3707.87,1200.46,2507.41,2.9639248601119106,0,0
TRIP00061230,LOAD00061230,DRV00085,TRK00101,RTE00053,CUST00106,2024-02-27,766,12.4,127.7,6.0,4.6,2105.12,1481.21,623.9099999999999,2.7481984334203653,0,1
TRIP00061231,LOAD00061231,DRV00058,TRK00008,RTE00018,CUST00028,2024-02-27,673,10.9,109.1,6.17,5.8,1634.6599999999999,1040.9,593.7599999999998,2.4289153046062406,0,1
TRIP00061232,LOAD00061232,DRV00005,TRK00039,RTE00047,CUST00114,2024-02-27,490,9.4,71.8,6.82,9.8,1226.6200000000001,1799.8200000000002,-573.2,2.5033061224489797,0,1
TRIP00061233,LOAD00061233,DRV00038,TRK00044,RTE00023,CUST00093,2024-02-27,1306,22.5,215.2,6.07,5.7,3199.65,0.0,3199.65,2.4499617151607964,0,0
TRIP00061234,LOAD00061234,DRV00088,TRK00078,RTE00042,CUST00144,2024-02-27,2747,43.9,481.1,5.71,8.3,7007.33,1568.0,5439.33,2.5509028030578813,0,0
TRIP00061235,LOAD00061235,DRV00057,TRK00113,RTE00056,CUST00192,2024-02-27,1686,27.3,267.2,6.31,2.4,3977.59,198.31,3779.28,2.3591874258600236,0,0
TRIP00061236,LOAD00061236,DRV00133,TRK00072,RTE00011,CUST00174,2024-02-27,555,10.5,99.8,5.56,7.7,1222.95,527.39,695.5600000000001,2.2035135135135135,0,1
TRIP00061237,LOAD00061237,DRV00080,TRK00085,RTE00015,CUST00037,2024-02-27,95,1.7,14.2,6.69,4.6,283.39,1415.45,-1132.06,2.983052631578947,0,1
TRIP00061238,LOAD00061238,UNASSIGNED,TRK00039,RTE00003,CUST00068,2024-02-27,2038,37.4,298.4,6.83,9.2,5564.75,0.0,5564.75,2.73049558390579,0,0
TRIP00061239,LOAD00061239,DRV00041,TRK00029,RTE00011,CUST00079,2024-02-27,560,10.0,97.6,5.74,4.1,1185.08,1196.69,-11.610000000000127,2.1162142857142854,0,1
TRIP00061240,LOAD00061240,DRV00107,TRK00105,RTE00017,CUST00194,2024-02-27,1151,20.6,183.9,6.26,6.3,2226.98,570.43,1656.5500000000002,1.9348218940052129,0,1
TRIP00061241,LOAD00061241,DRV00028,TRK00030,RTE00002,CUST00021,2024-02-27,719,12.2,97.3,7.39,6.4,1712.3999999999999,794.32,918.0799999999998,2.3816411682892906,0,1
TRIP00061242,LOAD00061242,DRV00139,TRK00112,RTE00042,CUST00199,2024-02-27,2760,49.5,401.2,6.88,2.3,6405.62,1978.15,4427.469999999999,2.3208768115942027,0,0
TRIP00061243,LOAD00061243,DRV00103,TRK00062,RTE00045,CUST00127,2024-02-27,619,10.1,87.3,7.09,8.7,1773.7,499.46,1274.24,2.865428109854604,0,1
TRIP00061244,LOAD00061244,DRV00050,,RTE00024,CUST00024,2024-02-27,1184,20.0,159.4,7.43,10.5,3639.99,1142.21,2497.7799999999997,3.0743158783783784,0,1
TRIP00061245,LOAD00061245,DRV00090,TRK00116,RTE00003,CUST00196,2024-02-27,2116,39.7,359.9,5.88,4.6,5755.7,0.0,5755.7,2.7200850661625706,0,0
TRIP00061246,LOAD00061246,DRV00054,TRK00106,RTE00028,CUST00196,2024-02-27,2193,34.2,395.1,5.55,10.8,5001.26,2794.9700000000003,2206.29,2.2805563155494757,0,1
TRIP00061247,LOAD00061247,DRV00039,TRK00024,RTE00018,CUST00106,2024-02-27,717,12.8,120.3,5.96,5.3,1828.05,1690.5,137.54999999999995,2.549581589958159,0,1
TRIP00061248,LOAD00061248,DRV00066,TRK00019,RTE00008,CUST00137,2024-02-27,774,12.5,124.0,6.24,4.5,2090.14,2248.45,-158.30999999999995,2.700439276485788,0,1
TRIP00061249,LOAD00061249,DRV00088,TRK00015,RTE00035,CUST00200,2024-02-27,1259,23.1,180.9,6.96,8.5,2557.98,1252.04,1305.94,2.0317553613979347,0,1
TRIP00061250,LOAD00061250,DRV00077,TRK00059,RTE00055,CUST00110,2024-02-28,1411,24.2,200.4,7.04,6.6,4587.5599999999995,1448.42,3139.1399999999994,3.2512827781715092,0,0
TRIP00061251,LOAD00061251,DRV00088,TRK00012,RTE00008,CUST00094,2024-02-28,777,12.2,108.8,7.14,11.2,2283.73,0.0,2283.73,2.9391634491634493,0,1
TRIP00061252,LOAD00061252,DRV00102,TRK00071,RTE00051,CUST00183,2024-02-28,1902,29.3,305.8,6.22,8.7,4372.43,1541.51,2830.92,2.2988590956887487,0,0
TRIP00061253,LOAD00061253,DRV00080,TRK00010,RTE00011,CUST00018,2024-02-28,557,9.0,100.4,5.55,11.2,1092.54,921.95,170.58999999999992,1.961472172351885,0,1
TRIP00061254,LOAD00061254,DRV00074,TRK00114,RTE00050,CUST00104,2024-02-28,730,13.2,125.9,5.8,3.4,1714.46,2788.2,-1073.7399999999998,2.3485753424657534,0,0
TRIP00061255,LOAD00061255,DRV00029,TRK00090,RTE00046,CUST00183,2024-02-28,2411,43.2,422.2,5.71,7.9,6873.1,635.65,6237.450000000001,2.8507258399004565,0,0
TRIP00061256,LOAD00061256,DRV00128,TRK00007,RTE00005,CUST00003,2024-02-28,1839,31.8,251.6,7.31,4.1,4346.96,1275.9,3071.06,2.363762914627515,0,0
TRIP00061257,LOAD00061257,DRV00055,TRK00019,RTE00026,CUST00108,2024-02-28,2025,34.6,292.6,6.92,3.4,3530.83,2101.5,1429.33,1.7436197530864197,0,0
TRIP00061258,LOAD00061258,DRV00101,TRK00106,RTE00018,CUST00124,2024-02-28,717,12.9,117.5,6.1,5.6,1551.9299999999998,486.75,1065.1799999999998,2.1644769874476983,0,1
TRIP00061259,LOAD00061259,DRV00057,TRK00031,RTE00010,CUST00134,2024-02-28,91,1.5,16.2,5.61,6.4,163.44,561.57,-398.13000000000005,1.796043956043956,0,1
TRIP00061260,LOAD00061260,DRV00039,TRK00086,RTE00017,CUST00097,2024-02-28,1197,20.7,167.9,7.13,7.5,2743.1299999999997,449.54,2293.5899999999997,2.2916708437761066,0,1
TRIP00061261,LOAD00061261,DRV00017,TRK00120,RTE00058,CUST00028,2024-02-28,536,10.5,90.8,5.9,8.5,1287.4499999999998,491.4,796.0499999999998,2.4019589552238805,0,1
TRIP00061262,LOAD00061262,DRV00101,TRK00015,RTE00044,CUST00037,2024-02-28,2711,49.2,395.2,6.86,6.6,8251.9,1992.36,6259.54,3.0438583548506086,0,0
TRIP00061263,LOAD00061263,DRV00032,TRK00091,RTE00051,CUST00009,2024-02-28,1954,30.2,314.7,6.21,3.5,4151.38,1371.6799999999998,2779.7000000000003,2.1245547594677583,0,0
TRIP00061264,LOAD00061264,DRV00114,TRK00013,RTE00029,CUST00005,2024-02-28,2724,45.0,490.8,5.55,10.9,7906.5199999999995,201.71,7704.8099999999995,2.902540381791483,0,0
TRIP00061265,LOAD00061265,DRV00147,TRK00051,RTE00026,CUST00118,2024-02-28,2039,33.7,331.0,6.16,8.6,4564.76,2122.7,2442.0600000000004,2.238724865129966,0,0
TRIP00061266,LOAD00061266,DRV00065,TRK00090,RTE00021,CUST00150,2024-02-28,2206,40.1,398.2,5.54,7.5,5441.83,511.73,4930.1,2.466831368993654,0,0
TRIP00061267,LOAD00061267,DRV00084,TRK00057,RTE00026,CUST00130,2024-02-28,2128,34.8,333.5,6.38,10.6,4526.0599999999995,1324.3899999999999,3201.6699999999996,2.126907894736842,0,1
TRIP00061268,LOAD00061268,DRV00150,TRK00013,RTE00027,CUST00148,2024-02-28,1293,21.9,230.5,5.61,9.5,2754.18,673.73,2080.45,2.1300696055684454,0,1
TRIP00061269,LOAD00061269,DRV00087,TRK00001,RTE00051,CUST00057,2024-02-28,1874,30.7,268.5,6.98,2.2,3742.97,2355.64,1387.33,1.997315901814301,0,0
TRIP00061270,LOAD00061270,DRV00051,TRK00024,RTE00027,CUST00019,2024-02-28,1320,20.7,231.2,5.71,2.6,2626.64,712.19,1914.4499999999998,1.9898787878787878,0,0
TRIP00061271,LOAD00061271,DRV00108,TRK00055,RTE00040,CUST00154,2024-02-28,1884,29.4,268.4,7.02,10.5,4512.69,908.53,3604.16,2.3952707006369423,0,1
TRIP00061272,LOAD00061272,DRV00120,TRK00015,RTE00019,CUST00078,2024-02-28,1357,23.9,245.8,5.52,3.1,3169.45,909.36,2260.0899999999997,2.3356300663227705,0,0
TRIP00061273,LOAD00061273,DRV00017,TRK00001,RTE00021,CUST00176,2024-02-28,2222,38.6,372.2,5.97,9.0,5588.42,1232.33,4356.09,2.515040504050405,0,0
TRIP00061274,LOAD00061274,DRV00097,TRK00108,RTE00050,CUST00079,2024-02-28,733,12.3,126.4,5.8,3.9,1652.9099999999999,1639.0,13.909999999999854,2.2549931787175987,0,1
TRIP00061275,LOAD00061275,DRV00014,TRK00004,RTE00051,CUST00075,2024-02-28,1858,28.8,299.7,6.2,11.9,4179.2,1042.15,3137.0499999999997,2.2493003229278794,0,1
TRIP00061276,LOAD00061276,DRV00146,TRK00016,RTE00057,CUST00134,2024-02-28,963,16.9,143.3,6.72,10.7,2282.66,297.46,1985.1999999999998,2.370363447559709,0,1
TRIP00061277,LOAD00061277,DRV00082,TRK00015,RTE00036,CUST00136,2024-02-28,264,4.4,38.8,6.81,6.5,782.34,243.76,538.58,2.963409090909091,0,1
TRIP00061278,LOAD00061278,DRV00090,TRK00013,RTE00009,CUST00130,2024-02-28,898,17.8,127.6,7.04,3.6,1791.29,1276.2399999999998,515.0500000000002,1.9947550111358574,0,0
TRIP00061279,LOAD00061279,DRV00058,TRK00116,RTE00002,CUST00157,2024-02-28,717,12.3,100.4,7.14,5.2,1734.51,178.25,1556.26,2.419121338912134,0,1
TRIP00061280,LOAD00061280,DRV00066,TRK00060,RTE00039,CUST00180,2024-02-28,1046,17.8,165.0,6.34,2.4,2527.65,0.0,2527.65,2.416491395793499,0,0
TRIP00061281,LOAD00061281,DRV00090,TRK00079,RTE00018,CUST00113,2024-02-28,711,14.0,120.5,5.9,11.5,1762.8,666.11,1096.69,2.4793248945147677,0,1
TRIP00061282,LOAD00061282,DRV00105,TRK00083,RTE00007,CUST00036,2024-02-28,1595,27.2,251.2,6.35,3.9,4902.41,662.51,4239.9,3.0736112852664577,0,0
TRIP00061283,LOAD00061283,DRV00061,TRK00120,RTE00043,CUST00095,2024-02-28,1550,24.2,210.0,7.38,7.3,2478.76,307.34,2171.42,1.5992000000000002,0,1
TRIP00061284,LOAD00061284,DRV00047,TRK00067,RTE00015,CUST00137,2024-02-28,93,1.6,12.6,7.4,4.4,391.5,361.24,30.25999999999999,4.209677419354839,0,1
TRIP00061285,LOAD00061285,DRV00080,TRK00060,RTE00045,CUST00081,2024-02-28,642,12.6,104.1,6.17,4.3,1630.0,1043.75,586.25,2.5389408099688473,0,1
TRIP00061286,LOAD00061286,DRV00098,TRK00014,RTE00045,CUST00031,2024-02-28,637,12.0,87.5,7.28,6.3,1344.45,299.53,1044.92,2.1105965463108323,0,1
TRIP00061287,LOAD00061287,DRV00059,TRK00052,RTE00057,CUST00172,2024-02-28,917,14.6,137.7,6.66,5.0,2602.51,1690.4899999999998,912.0200000000004,2.8380697928026173,0,1
TRIP00061288,LOAD00061288,UNASSIGNED,TRK00084,RTE00049,CUST00087,2024-02-28,748,12.9,112.1,6.67,7.0,2118.13,2978.51,-860.3800000000001,2.8317245989304816,0,1
TRIP00061289,LOAD00061289,DRV00015,,RTE00003,CUST00176,2024-02-28,1968,34.1,271.1,7.26,4.6,5947.09,1959.56,3987.53,3.021895325203252,0,0
TRIP00061290,LOAD00061290,DRV00077,TRK00025,RTE00055,CUST00087,2024-02-28,1455,26.8,203.5,7.15,11.8,3844.81,1769.6100000000001,2075.2,2.6424810996563575,0,1
TRIP00061291,LOAD00061291,DRV00062,TRK00113,RTE00018,CUST00161,2024-02-28,666,12.4,109.7,6.07,11.6,1485.32,842.42,642.9,2.23021021021021,0,1
TRIP00061292,LOAD00061292,DRV00091,TRK00008,RTE00019,CUST00175,2024-02-28,1316,21.2,198.5,6.63,2.6,3473.5699999999997,0.0,3473.5699999999997,2.639490881458966,0,0
TRIP00061293,LOAD00061293,DRV00055,TRK00004,RTE00041,CUST00099,2024-02-28,1290,20.0,200.3,6.44,8.1,3252.3,1245.33,2006.9700000000003,2.5211627906976743,0,1
TRIP00061294,LOAD00061294,DRV00059,TRK00076,RTE00031,CUST00200,2024-02-28,630,10.5,111.3,5.66,11.8,1678.1799999999998,995.21,682.9699999999998,2.6637777777777774,0,1
TRIP00061295,LOAD00061295,DRV00128,TRK00009,RTE00030,CUST00199,2024-02-28,2161,35.8,307.4,7.03,8.2,5738.83,1822.68,3916.1499999999996,2.6556362795002313,0,0
TRIP00061296,LOAD00061296,DRV00051,TRK00014,RTE00017,CUST00193,2024-02-28,1147,17.9,176.7,6.49,7.3,2312.2599999999998,1269.04,1043.2199999999998,2.0159197907585003,0,1
TRIP00061297,LOAD00061297,DRV00025,TRK00019,RTE00022,CUST00076,2024-02-28,600,9.7,82.4,7.28,8.1,1465.33,0.0,1465.33,2.4422166666666665,0,1
TRIP00061298,LOAD00061298,DRV00128,TRK00103,RTE00006,CUST00164,2024-02-28,676,11.2,97.1,6.96,3.2,1694.63,908.56,786.0700000000002,2.5068491124260355,0,0
TRIP00061299,LOAD00061299,DRV00099,TRK00080,RTE00039,CUST00010,2024-02-28,1059,20.8,159.2,6.65,10.2,2690.37,447.41,2242.96,2.540481586402266,0,1
TRIP00061300,LOAD00061300,DRV00132,TRK00041,RTE00021,CUST00011,2024-02-28,2202,39.2,321.9,6.84,8.2,5952.099999999999,749.69,5202.41,2.7030426884650316,0,0
TRIP00061301,LOAD00061301,DRV00060,TRK00101,RTE00017,CUST00196,2024-02-28,1191,20.5,160.5,7.42,3.8,2821.83,1923.84,897.99,2.369294710327456,0,0
TRIP00061302,LOAD00061302,DRV00111,TRK00008,RTE00008,CUST00179,2024-02-28,756,11.7,116.8,6.47,9.2,2347.1000000000004,2905.85,-558.7499999999995,3.1046296296296303,0,1
TRIP00061303,LOAD00061303,DRV00038,TRK00093,RTE00025,CUST00058,2024-02-28,3288,54.4,467.0,7.04,11.1,5329.54,1411.18,3918.3599999999997,1.6209063260340633,0,0
TRIP00061304,LOAD00061304,DRV00003,TRK00050,RTE00006,CUST00099,2024-02-28,718,13.0,118.9,6.04,5.9,1719.26,730.5600000000001,988.6999999999999,2.3945125348189413,0,1
TRIP00061305,LOAD00061305,DRV00098,TRK00073,RTE00037,CUST00136,2024-02-28,2760,44.0,467.8,5.9,6.1,5134.549999999999,1142.4299999999998,3992.1199999999994,1.8603442028985504,0,0
TRIP00061306,LOAD00061306,DRV00025,TRK00071,RTE00018,CUST00130,2024-02-28,723,12.3,102.3,7.07,9.6,1845.1499999999999,2107.36,-262.21000000000026,2.5520746887966803,0,1
TRIP00061307,LOAD00061307,DRV00080,TRK00083,RTE00023,CUST00012,2024-02-28,1337,22.8,237.1,5.64,3.4,3318.04,581.99,2736.05,2.4817053103964097,0,0
TRIP00061308,LOAD00061308,DRV00113,TRK00092,RTE00010,CUST00062,2024-02-28,91,1.5,14.1,6.44,9.4,167.14,1704.53,-1537.3899999999999,1.8367032967032966,0,1
TRIP00061309,LOAD00061309,DRV00034,TRK00018,RTE00036,CUST00113,2024-02-28,272,4.6,39.8,6.84,4.9,905.51,1601.3600000000001,-695.8500000000001,3.329080882352941,0,1
TRIP00061310,LOAD00061310,DRV00057,TRK00079,RTE00004,CUST00017,2024-02-28,2047,40.5,312.5,6.55,8.4,4057.07,0.0,4057.07,1.9819589643380557,0,0
TRIP00061311,LOAD00061311,DRV00146,TRK00115,RTE00043,CUST00175,2024-02-28,1648,26.4,281.7,5.85,11.2,2462.93,1336.88,1126.0499999999997,1.494496359223301,0,1
TRIP00061312,LOAD00061312,DRV00011,TRK00098,RTE00001,CUST00004,2024-02-28,705,13.3,101.1,6.97,10.6,1411.56,220.45,1191.11,2.002212765957447,0,1
TRIP00061313,LOAD00061313,DRV00043,TRK00086,RTE00003,CUST00049,2024-02-28,2028,38.8,354.5,5.72,3.5,6259.8099999999995,1287.58,4972.23,3.0866913214990137,0,0
TRIP00061314,LOAD00061314,DRV00114,TRK00108,RTE00001,CUST00060,2024-02-28,684,11.6,109.8,6.23,9.8,1233.92,1151.95,81.97000000000003,1.8039766081871347,0,1
TRIP00061315,LOAD00061315,DRV00010,TRK00040,RTE00008,CUST00087,2024-02-28,751,12.6,121.9,6.16,11.6,2049.67,1652.9899999999998,396.6800000000003,2.729254327563249,0,1
TRIP00061316,LOAD00061316,DRV00011,TRK00049,RTE00015,CUST00046,2024-02-28,97,1.8,14.5,6.69,9.6,445.24,320.4,124.84000000000003,4.590103092783505,0,1
TRIP00061317,LOAD00061317,DRV00014,TRK00036,RTE00026,CUST00086,2024-02-28,1999,36.0,319.8,6.25,4.0,4505.780000000001,1005.46,3500.3200000000006,2.2540170085042526,0,0
TRIP00061318,LOAD00061318,DRV00119,TRK00079,RTE00044,CUST00067,2024-02-28,2593,42.1,458.9,5.65,2.3,8730.45,0.0,8730.45,3.3669301966833785,0,0
TRIP00061319,LOAD00061319,DRV00035,TRK00115,RTE00012,CUST00007,2024-02-28,2547,50.2,446.8,5.7,4.9,6287.66,627.3199999999999,5660.34,2.4686533176285828,0,0
TRIP00061320,LOAD00061320,DRV00142,TRK00113,RTE00026,CUST00199,2024-02-28,2076,38.1,374.1,5.55,4.2,4485.29,885.7,3599.59,2.160544315992293,0,0
TRIP00061321,LOAD00061321,DRV00036,TRK00080,RTE00057,CUST00189,2024-02-28,955,16.1,128.7,7.42,3.7,2826.98,913.55,1913.43,2.9601884816753925,0,0
TRIP00061322,LOAD00061322,DRV00147,TRK00029,RTE00014,CUST00115,2024-02-28,1260,21.7,197.2,6.39,3.8,2977.9700000000003,391.9,2586.07,2.363468253968254,0,0
TRIP00061323,LOAD00061323,DRV00074,TRK00004,RTE00005,CUST00126,2024-02-28,1743,28.6,267.3,6.52,10.5,4243.41,1210.29,3033.12,2.4345438898450946,0,1
TRIP00061324,LOAD00061324,DRV00064,TRK00105,RTE00002,CUST00127,2024-02-28,746,11.7,118.8,6.28,5.5,1610.3,1083.08,527.22,2.15857908847185,0,1
TRIP00061325,LOAD00061325,DRV00121,TRK00020,RTE00030,CUST00092,2024-02-28,2178,39.9,315.2,6.91,5.4,6782.92,1074.55,5708.37,3.1142883379247017,0,0
TRIP00061326,LOAD00061326,DRV00117,TRK00086,RTE00037,CUST00088,2024-02-28,2759,45.2,476.5,5.79,5.2,4331.29,1622.83,2708.46,1.569876766944545,0,0
TRIP00061327,LOAD00061327,DRV00144,TRK00045,RTE00033,CUST00062,2024-02-28,178,2.8,28.8,6.19,5.4,408.13,529.47,-121.34000000000003,2.292865168539326,0,1
TRIP00061328,LOAD00061328,DRV00094,TRK00031,RTE00038,CUST00030,2024-02-28,1354,21.9,220.2,6.15,10.1,3715.66,1981.31,1734.35,2.744209748892171,0,1
TRIP00061329,LOAD00061329,DRV00098,TRK00074,RTE00056,CUST00058,2024-02-28,1701,32.4,287.3,5.92,9.2,4697.4,1103.91,3593.49,2.7615520282186945,0,0
TRIP00061330,LOAD00061330,DRV00009,TRK00069,RTE00028,CUST00116,2024-02-28,2310,36.6,346.3,6.67,9.9,4955.860000000001,277.72,4678.14,2.14539393939394,0,0
TRIP00061331,LOAD00061331,DRV00085,TRK00072,RTE00005,CUST00019,2024-02-28,1874,32.8,261.7,7.16,7.7,4817.86,532.6600000000001,4285.2,2.5708964781216648,0,0
TRIP00061332,LOAD00061332,DRV00055,,RTE00056,CUST00057,2024-02-28,1709,34.1,265.8,6.43,6.3,4180.32,3942.05,238.26999999999953,2.446062024575775,0,0
TRIP00061333,LOAD00061333,DRV00094,TRK00106,RTE00028,CUST00103,2024-02-28,2281,38.5,316.8,7.2,9.5,4687.9800000000005,522.36,4165.620000000001,2.0552301622095572,0,0
TRIP00061334,LOAD00061334,DRV00063,TRK00107,RTE00021,CUST00016,2024-02-28,2172,37.3,384.4,5.65,3.4,5583.28,2651.17,2932.1099999999997,2.5705709023941066,0,0
TRIP00061335,LOAD00061335,UNASSIGNED,TRK00060,RTE00011,CUST00135,2024-02-28,540,10.7,76.2,7.09,4.4,1204.65,547.24,657.4100000000001,2.2308333333333334,0,1
TRIP00061336,LOAD00061336,DRV00111,TRK00023,RTE00053,CUST00038,2024-02-28,765,12.7,117.2,6.53,10.4,2278.29,1787.6,490.69000000000005,2.978156862745098,0,1
TRIP00061337,LOAD00061337,DRV00119,,RTE00014,CUST00079,2024-02-28,1219,23.0,173.4,7.03,6.1,3121.2799999999997,2965.02,156.25999999999976,2.560525020508613,0,0
TRIP00061338,LOAD00061338,DRV00130,TRK00038,RTE00044,CUST00148,2024-02-28,2818,44.4,421.9,6.68,5.7,8437.59,1441.72,6995.87,2.9941767210787793,0,0
TRIP00061339,LOAD00061339,DRV00066,TRK00110,RTE00001,CUST00183,2024-02-28,705,13.0,99.3,7.1,6.6,1243.6599999999999,746.44,497.2199999999998,1.7640567375886522,0,1
TRIP00061340,LOAD00061340,DRV00148,TRK00074,RTE00027,CUST00088,2024-02-28,1309,22.7,182.1,7.19,9.9,2944.68,1520.11,1424.57,2.2495645530939647,0,1
TRIP00061341,LOAD00061341,DRV00032,TRK00001,RTE00038,CUST00196,2024-02-28,1320,22.5,209.5,6.3,4.3,4166.4,322.18,3844.22,3.1563636363636363,0,0
TRIP00061342,LOAD00061342,DRV00004,TRK00006,RTE00032,CUST00074,2024-02-29,2349,42.9,339.5,6.92,7.9,5430.37,1696.0900000000001,3734.2799999999997,2.3117794806300553,0,0
TRIP00061343,LOAD00061343,DRV00118,TRK00076,RTE00017,CUST00180,2024-02-29,1147,21.0,179.2,6.4,9.2,2900.0699999999997,0.0,2900.0699999999997,2.5283958151700086,0,1
TRIP00061344,LOAD00061344,DRV00111,TRK00112,RTE00047,CUST00071,2024-02-29,471,8.2,63.0,7.48,7.0,1212.74,660.43,552.3100000000001,2.574819532908705,0,1
TRIP00061345,LOAD00061345,DRV00123,TRK00091,RTE00018,CUST00158,2024-02-29,714,11.4,102.9,6.94,5.9,1844.1499999999999,810.5899999999999,1033.56,2.5828431372549017,0,1
TRIP00061346,LOAD00061346,DRV00030,TRK00115,RTE00041,CUST00164,2024-02-29,1213,23.8,220.5,5.5,11.1,3735.17,2124.02,1611.15,3.079282769991756,0,1
TRIP00061347,LOAD00061347,DRV00010,TRK00031,RTE00052,CUST00142,2024-02-29,867,14.4,157.4,5.51,3.8,1763.73,512.64,1251.0900000000001,2.0342906574394464,0,0
TRIP00061348,LOAD00061348,DRV00054,TRK00116,RTE00057,CUST00050,2024-02-29,925,14.7,157.0,5.89,10.5,2659.8500000000004,206.98,2452.8700000000003,2.8755135135135137,0,1
TRIP00061349,LOAD00061349,DRV00125,TRK00044,RTE00005,CUST00112,2024-02-29,1794,30.4,308.2,5.82,10.6,4585.89,897.9100000000001,3687.9800000000005,2.55623745819398,0,1
TRIP00061350,LOAD00061350,DRV00070,TRK00036,RTE00052,CUST00172,2024-02-29,812,12.7,117.3,6.92,8.8,1713.8600000000001,1165.04,548.8200000000002,2.110665024630542,0,1
TRIP00061351,LOAD00061351,DRV00032,TRK00069,RTE00003,CUST00016,2024-02-29,2067,35.8,309.4,6.68,9.9,6072.32,1246.3200000000002,4826.0,2.937745524915336,0,0
TRIP00061352,LOAD00061352,DRV00098,TRK00040,RTE00027,CUST00076,2024-02-29,1279,22.6,174.3,7.34,6.4,2862.62,2226.77,635.8499999999999,2.238170445660672,0,0
TRIP00061353,LOAD00061353,DRV00055,TRK00076,RTE00022,CUST00181,2024-02-29,592,11.5,91.9,6.44,6.2,1254.1499999999999,1948.79,-694.6400000000001,2.1184966216216212,0,1
TRIP00061354,LOAD00061354,DRV00091,TRK00058,RTE00036,CUST00145,2024-02-29,276,4.5,44.8,6.16,7.1,904.83,1660.22,-755.39,3.2783695652173916,0,1
TRIP00061355,LOAD00061355,DRV00129,TRK00020,RTE00051,CUST00019,2024-02-29,1951,30.5,281.1,6.94,10.7,4221.780000000001,0.0,4221.780000000001,2.163905689390057,0,1
TRIP00061356,LOAD00061356,DRV00044,TRK00070,RTE00014,CUST00082,2024-02-29,1238,19.4,201.6,6.14,11.5,2752.3500000000004,1157.21,1595.1400000000003,2.2232229402261714,0,1
TRIP00061357,LOAD00061357,DRV00034,TRK00089,RTE00054,CUST00033,2024-02-29,1553,24.1,229.4,6.77,3.3,3284.09,1860.49,1423.6000000000001,2.1146748229233743,0,0
TRIP00061358,LOAD00061358,DRV00036,TRK00057,RTE00036,CUST00133,2024-02-29,261,4.2,45.5,5.74,11.5,948.25,0.0,948.25,3.6331417624521074,0,1
TRIP00061359,LOAD00061359,DRV00051,TRK00023,RTE00043,CUST00002,2024-02-29,1620,28.9,267.8,6.05,4.7,2388.62,937.37,1451.25,1.4744567901234567,0,0
TRIP00061360,LOAD00061360,DRV00130,TRK00103,RTE00038,CUST00151,2024-02-29,1335,20.5,213.3,6.26,6.1,3862.12,247.46,3614.66,2.8929737827715356,0,0
TRIP00061361,LOAD00061361,DRV00025,TRK00039,RTE00031,CUST00160,2024-02-29,638,10.5,90.1,7.08,8.8,1767.5,1285.1100000000001,482.3899999999999,2.770376175548589,0,1
TRIP00061362,LOAD00061362,DRV00097,TRK00068,RTE00010,CUST00181,2024-02-29,93,1.5,16.2,5.73,11.0,239.42000000000002,611.83,-372.41,2.574408602150538,0,1
TRIP00061363,LOAD00061363,DRV00016,TRK00091,RTE00006,CUST00113,2024-02-29,718,13.6,98.2,7.31,9.2,1417.72,1264.71,153.01,1.974540389972145,0,1
TRIP00061364,LOAD00061364,DRV00033,TRK00059,RTE00016,CUST00097,2024-02-29,2872,54.6,419.3,6.85,10.7,7073.62,1294.47,5779.15,2.462959610027855,0,0
TRIP00061365,LOAD00061365,DRV00047,TRK00011,RTE00039,CUST00114,2024-02-29,1052,20.2,173.3,6.07,4.6,2927.99,1338.9099999999999,1589.08,2.783260456273764,0,0
TRIP00061366,LOAD00061366,DRV00069,TRK00019,RTE00027,CUST00122,2024-02-29,1333,21.9,178.0,7.49,7.3,2873.35,1673.23,1200.12,2.1555513878469617,0,1
TRIP00061367,LOAD00061367,DRV00125,TRK00101,RTE00048,CUST00193,2024-02-29,2425,42.2,425.4,5.7,8.6,6409.6,2217.85,4191.75,2.643134020618557,0,0
TRIP00061368,LOAD00061368,DRV00065,TRK00083,RTE00020,CUST00166,2024-02-29,2266,44.3,401.8,5.64,9.2,4802.93,0.0,4802.93,2.1195631067961167,0,0
TRIP00061369,LOAD00061369,DRV00015,TRK00107,RTE00031,CUST00051,2024-02-29,647,10.4,111.2,5.82,11.3,1560.6899999999998,963.24,597.4499999999998,2.4121947449768157,0,1
